	0	1	2	3	predicted	Predicted_label_1	Predicted_label_-1
353	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
354	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
355	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
356	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
357	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
358	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
359	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
360	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
361	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
362	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
363	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
364	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
365	0.0	0.0	1.0	1.0	-1	0.3472917312532776	0.6527082687467225
366	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
367	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
368	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
369	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
370	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
371	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
372	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
373	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
374	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
375	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
376	1.0	1.0	1.0	-1.0	-1	0.1392496567809075	0.8607503432190925
377	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
378	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
379	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
380	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
381	0.0	0.0	1.0	1.0	-1	0.3472917312532776	0.6527082687467225
382	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
383	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
384	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
385	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
386	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
387	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
388	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
389	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
390	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
391	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
392	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
393	1.0	1.0	0.0	-1.0	1	0.7444784345423325	0.2555215654576674
394	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
395	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
396	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
397	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
398	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
399	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
400	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
401	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
402	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
403	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
404	0.0	0.0	0.0	-1.0	1	0.9055051849855459	0.09449481501445409
405	1.0	1.0	1.0	1.0	-1	0.1392496567809075	0.8607503432190925
406	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
407	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
408	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
409	0.0	0.0	0.0	-1.0	1	0.9055051849855459	0.09449481501445409
410	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
411	1.0	1.0	1.0	-1.0	-1	0.1392496567809075	0.8607503432190925
412	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
413	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
414	1.0	1.0	1.0	-1.0	-1	0.1392496567809075	0.8607503432190925
415	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
416	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
417	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
418	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
419	1.0	1.0	1.0	1.0	-1	0.1392496567809075	0.8607503432190925
420	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
421	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
422	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
423	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
424	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
425	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
426	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
427	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
428	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
429	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
430	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
431	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
432	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
433	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
434	0.0	0.0	0.0	-1.0	1	0.9055051849855459	0.09449481501445409
435	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
436	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
437	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
438	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
439	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
440	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
441	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
442	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
443	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
444	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
445	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
446	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
447	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
448	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
449	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
450	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
451	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
452	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
453	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
454	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
455	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
456	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
457	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
458	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
459	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
460	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
461	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
462	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
463	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
464	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
465	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
466	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
467	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
468	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
469	0.0	0.0	1.0	1.0	-1	0.3472917312532776	0.6527082687467225
470	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
471	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
472	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
473	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
474	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
475	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
476	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
477	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
478	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
479	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
480	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
481	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
482	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
483	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
484	0.0	0.0	1.0	1.0	-1	0.3472917312532776	0.6527082687467225
485	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
486	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
487	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
488	0.0	0.0	0.0	-1.0	1	0.9055051849855459	0.09449481501445409
489	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
490	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
491	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
492	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
493	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
494	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
495	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
496	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
497	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
498	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
499	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
500	0.0	0.0	0.0	-1.0	1	0.9055051849855459	0.09449481501445409
501	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
502	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
503	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
504	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
505	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
506	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
507	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
508	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
509	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
510	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
511	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
512	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
513	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
514	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
515	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
516	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
517	1.0	1.0	0.0	-1.0	1	0.7444784345423325	0.2555215654576674
518	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
519	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
520	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
521	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
522	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
523	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
524	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
525	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
526	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
527	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
528	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
529	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
530	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
531	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
532	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
533	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
534	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
535	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
536	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
537	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
538	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
539	1.0	1.0	0.0	1.0	1	0.7444784345423325	0.2555215654576674
540	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
541	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
542	0.0	0.0	1.0	1.0	-1	0.3472917312532776	0.6527082687467225
543	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
544	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
545	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
546	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
547	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
548	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
549	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
550	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
551	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
552	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
553	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
554	0.0	0.0	1.0	1.0	-1	0.3472917312532776	0.6527082687467225
555	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
556	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
557	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
558	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
559	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
560	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
561	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
562	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
563	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
564	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
565	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
566	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
567	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
568	0.0	0.0	1.0	1.0	-1	0.3472917312532776	0.6527082687467225
569	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
570	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
571	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
572	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
573	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
574	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
575	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
576	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
577	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
578	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
579	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
580	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
581	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
582	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
583	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
584	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
585	0.0	0.0	0.0	-1.0	1	0.9055051849855459	0.09449481501445409
586	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
587	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
588	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
589	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
590	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
591	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
592	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
593	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
594	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
595	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
596	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
597	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
598	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
599	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
600	0.0	0.0	1.0	1.0	-1	0.3472917312532776	0.6527082687467225
601	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
602	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
603	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
604	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
605	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
606	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
607	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
608	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
609	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
610	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
611	1.0	1.0	1.0	1.0	-1	0.1392496567809075	0.8607503432190925
612	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
613	0.0	0.0	1.0	1.0	-1	0.3472917312532776	0.6527082687467225
614	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
615	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
616	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
617	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
618	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
619	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
620	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
621	0.0	0.0	1.0	1.0	-1	0.3472917312532776	0.6527082687467225
622	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
623	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
624	1.0	1.0	0.0	-1.0	1	0.7444784345423325	0.2555215654576674
625	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
626	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
627	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
628	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
629	0.0	0.0	0.0	-1.0	1	0.9055051849855459	0.09449481501445409
630	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
631	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
632	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
633	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
634	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
635	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
636	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
637	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
638	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
639	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
640	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
641	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
642	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
643	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
644	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
645	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
646	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
647	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
648	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
649	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
650	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
651	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
652	0.0	0.0	1.0	1.0	-1	0.3472917312532776	0.6527082687467225
653	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
654	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
655	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
656	0.0	0.0	1.0	1.0	-1	0.3472917312532776	0.6527082687467225
657	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
658	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
659	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
660	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
661	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
662	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
663	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
664	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
665	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
666	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
667	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
668	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
669	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
670	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
671	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
672	1.0	1.0	0.0	-1.0	1	0.7444784345423325	0.2555215654576674
673	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
674	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
675	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
676	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
677	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
678	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
679	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
680	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
681	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
682	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
683	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
684	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
685	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
686	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
687	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
688	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
689	1.0	0.0	0.0	1.0	1	0.7108962087681167	0.28910379123188334
690	0.0	0.0	1.0	1.0	-1	0.3472917312532776	0.6527082687467225
691	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
692	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
693	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
694	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
695	0.0	0.0	1.0	-1.0	-1	0.3472917312532776	0.6527082687467225
696	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
697	1.0	0.0	0.0	-1.0	1	0.7108962087681167	0.28910379123188334
698	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
699	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
700	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
701	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
702	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
703	1.0	0.0	1.0	1.0	-1	0.12013287454608663	0.8798671254539134
704	0.0	0.0	0.0	1.0	1	0.9055051849855459	0.09449481501445409
705	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
706	1.0	0.0	1.0	-1.0	-1	0.12013287454608663	0.8798671254539134
